Date,BCI,BCIp,BCIg,USRECD
1997-02-10,5.050496827521386,6.586171654854675,3.828641396489095,0
1997-02-13,5.0072963928307415,6.5869988988009265,3.8133070324889884,0
1997-02-20,5.012633296758929,6.5869988988009265,3.8264651170664994,0
1997-02-27,5.012633296758929,6.5869988988009265,3.83729945923221,0
1997-03-04,5.006627272698717,6.56751595579168,3.822098297900159,0
1997-03-07,5.0238805208462765,6.583132558718074,3.7977338590260183,0
1997-03-13,5.01529110563245,6.5869988988009265,3.8437441646748516,0
1997-03-20,5.0132984115157395,6.583132558718074,3.83729945923221,0
1997-03-27,5.014627315365793,6.5852056712012805,3.832979798087693,0
1997-04-09,5.038898759369115,6.577583154909404,3.8264651170664994,0
1997-04-12,5.059425458265688,6.5869988988009265,3.8242840911201395,0
1997-04-17,4.99991133073328,6.551937110763387,3.7819143200811256,0
1997-04-24,5.004617221770693,6.562020275081739,3.763522997109702,0
1997-05-06,5.017279836814924,6.5807778239227135,3.7999735016195233,0
1997-05-15,5.017279836814924,6.5869988988009265,3.7819143200811256,0
1997-05-22,5.019925341003349,6.5869988988009265,3.7954891891721947,0
1997-05-29,5.01926462079431,6.5849295043947755,3.8022081394209395,0
1997-06-02,5.001930853466109,6.5869988988009265,3.7954891891721947,0
1997-06-03,5.0106352940962555,6.5809164913291625,3.8416005411316,0
1997-06-11,5.053694783556702,6.582440565056801,3.8351419610921886,0
1997-06-19,5.0238805208462765,6.5869988988009265,3.7932394694381792,0
1997-06-26,5.025852259901116,6.5869988988009265,3.7954891891721947,0
1997-07-08,5.042779747422823,6.5869988988009265,3.828641396489095,0
1997-07-17,5.02912987673242,6.5869988988009265,3.8044377947482086,0
1997-07-24,5.0323967858777685,6.5869988988009265,3.80666248977032,0
1997-07-31,5.038250461129229,6.5869988988009265,3.817712325956905,0
1997-08-05,5.014627315365793,6.5852056712012805,3.768152635008444,0
1997-08-14,5.043425116919247,6.5869988988009265,3.839452312593311,0
1997-08-21,5.0401940963378005,6.5809164913291625,3.8416005411316,0
1997-08-28,5.0401940963378005,6.579667791895317,3.83729945923221,0
1997-09-01,4.987707789452551,6.571582997369922,3.768152635008444,0
1997-09-10,5.055608659738987,6.5869988988009265,3.83729945923221,0
1997-09-18,5.043425116919247,6.5869988988009265,3.8155121050473024,0
1997-09-25,5.050496827521386,6.5869988988009265,3.8199077165203406,0
1997-10-04,5.004617221770693,6.56159627677138,3.8044377947482086,0
1997-10-07,5.026508643252546,6.5869988988009265,3.8022081394209395,0
1997-10-16,5.055608659738987,6.5869988988009265,3.8437441646748516,0
1997-10-23,5.055608659738987,6.5868610723242424,3.8437441646748516,0
1997-10-30,5.053694783556702,6.582025138892826,3.8416005411316,0
1997-11-09,5.042133961155627,6.584791392385716,3.817712325956905,0
1997-11-12,5.059425458265688,6.5869988988009265,3.8242840911201395,0
1997-11-13,5.054971107916307,6.585619778460977,3.828641396489095,0
1997-11-20,5.057518879995106,6.5869988988009265,3.8242840911201395,0
1997-11-27,5.058790335983303,6.5869988988009265,3.8242840911201395,0
1997-12-06,5.017941869278694,6.582163633457136,3.7932394694381792,0
1997-12-18,5.056882545261575,6.580639137284949,3.817712325956905,0
1997-12-25,5.053694783556702,6.573261084744552,3.8044377947482086,0
1998-01-01,5.059425458265688,6.5869988988009265,3.7999735016195233,0
1998-01-10,5.089446474520545,6.550937467695494,3.6913763343125234,0
1998-01-15,5.052416828111211,6.56751595579168,3.7819143200811256,0
1998-01-22,5.056882545261575,6.5771657055190795,3.7796338173824005,0
1998-01-29,5.056882545261575,6.57702651698799,3.770459441106359,0
1998-02-04,5.08821342874163,6.5849295043947755,3.858622228701031,0
1998-02-07,5.1047326174753715,6.5869988988009265,3.839452312593311,0
1998-02-19,5.065754593317335,6.5869988988009265,3.7773481021015445,0
1998-02-26,5.072670685015709,6.5869988988009265,3.79098467705109,0
1998-03-09,5.080783053998338,6.529564813008854,3.7184382563554808,0
1998-03-12,5.113793386198882,6.5869988988009265,3.7727609380946387,0
1998-03-19,5.086361004624392,6.5869988988009265,3.8416005411316,0
1998-03-26,5.088830141681313,6.5869988988009265,3.8543938925915096,0
1998-04-06,5.097424424168647,6.586033714306832,3.83729945923221,0
1998-04-16,5.09252245356844,6.5869988988009265,3.8628327612373745,0
1998-04-23,5.093136515607999,6.5869988988009265,3.858622228701031,0
1998-04-30,5.08821342874163,6.5749363608588265,3.8522730010223722,0
1998-05-02,5.059425458265688,6.582994198288936,3.763522997109702,0
1998-05-03,5.07829394257007,6.5869988988009265,3.8088822465086327,0
1998-05-11,5.098646171418969,6.573121351634565,3.6963514689526376,0
1998-05-14,5.093136515607999,6.5869988988009265,3.839452312593311,0
1998-05-21,5.094363509626968,6.5869988988009265,3.832979798087693,0
1998-05-28,5.098035484377089,6.5869988988009265,3.83729945923221,0
1998-06-08,5.08821342874163,6.5473591342415505,3.770459441106359,0
1998-06-18,5.100475998096045,6.586171654854675,3.839452312593311,0
1998-06-25,5.1029105702054265,6.5869988988009265,3.839452312593311,0
1998-07-05,5.0912931971137105,6.583409222158765,3.845883202923601,0
1998-07-16,5.098646171418969,6.57242239305435,3.8199077165203406,0
1998-07-23,5.098035484377089,6.571163035160348,3.80666248977032,0
1998-07-30,5.094363509626968,6.56187896228563,3.7887247890836524,0
1998-08-01,5.060694493968993,6.5869988988009265,3.7954891891721947,0
1998-08-10,5.080161356744866,6.528250272543504,3.686376323895818,0
1998-08-13,5.086361004624392,6.543192162194399,3.751854253275325,0
1998-08-20,5.090678001769792,6.5537909437363755,3.7376696182833684,0
1998-08-27,5.09252245356844,6.557772180332977,3.730501128804756,0
1998-09-04,5.090062427727577,6.5869988988009265,3.8628327612373745,0
1998-09-07,5.096812990337308,6.568218350988079,3.828641396489095,0
1998-09-17,5.085742766583061,6.541462805948445,3.6938669956249757,0
1998-09-24,5.0869788606835895,6.544343407104972,3.683866912290392,0
1998-10-09,5.0795392727434665,6.527372951241436,3.703768066607687,0
1998-10-12,5.113191882421348,6.5852056712012805,3.7796338173824005,0
