,Date,BCI,BCIp,BCIg,USRECD,IE_SP_Comp,IE_SP_Dividend,IE_SP_Earnings,IE_Consumer_CPI,IE_Long_Interest,IE_Real_Price,IE_Real_Dividend,IE_Return_Price,IE_Real_Earnings,IE_Scaled_Earnings,IE_Monthly_Returns,IE_Real_Returns
271,1972-04-20,4.6913478822291435,6.5869988988009265,4.036008985209137,0,4.679349584162343,1.1216775615991057,1.7595805708638197,3.7232808808312687,1.803358605071407,6.565546620508988,3.0076608444192647,11.631761102002912,3.6457109587125576,8.711991587721073,0.0,2.4865719291070616
272,1972-04-27,4.686750172980514,6.576190978713507,4.032469158504013,0,4.679349584162343,1.1216775615991057,1.7595805708638197,3.7232808808312687,1.803358605071407,6.565546620508988,3.0076608444192647,11.631761102002912,3.6457109587125576,8.711991587721073,0.0,2.4865719291070616
273,1972-05-04,4.684905154006945,6.571582997369922,4.021773869387265,0,4.689511334421843,1.1216775615991057,1.7681496035889213,3.7256934272366524,1.8229350866965048,6.57330300087039,3.005682604407159,11.6418589031848,3.6524747722201365,8.721065846040489,0.009950330853168092,2.479894107964456
274,1972-05-11,4.683056724645162,6.567796973076092,4.00369019395397,0,4.689511334421843,1.1216775615991057,1.7681496035889213,3.7256934272366524,1.8229350866965048,6.57330300087039,3.005682604407159,11.6418589031848,3.6524747722201365,8.721065846040489,0.009950330853168092,2.479894107964456
275,1972-05-18,4.683056724645162,6.5679374521098275,3.985273467167739,0,4.689511334421843,1.1216775615991057,1.7681496035889213,3.7256934272366524,1.8229350866965048,6.57330300087039,3.005682604407159,11.6418589031848,3.6524747722201365,8.721065846040489,0.009950330853168092,2.479894107964456
276,1972-05-25,4.690430029938915,6.5832709000062515,3.979681653901961,0,4.689511334421843,1.1216775615991057,1.7681496035889213,3.7256934272366524,1.8229350866965048,6.57330300087039,3.005682604407159,11.6418589031848,3.6524747722201365,8.721065846040489,0.009950330853168092,2.479894107964456
277,1972-06-01,4.699570861409576,6.5869988988009265,3.9871304779149517,0,4.679349584162343,1.1216775615991057,1.7783364488959144,3.728100167267218,1.81319474994812,6.560733592071543,3.0032042883926917,11.631663067105253,3.659193143743576,8.730087599237228,0.009950330853168092,2.4874035299865875
278,1972-06-08,4.701389043728634,6.5869988988009265,3.9963641538618973,0,4.679349584162343,1.1216775615991057,1.7783364488959144,3.728100167267218,1.81319474994812,6.560733592071543,3.0032042883926917,11.631663067105253,3.659193143743576,8.730087599237228,0.009950330853168092,2.4874035299865875
279,1972-06-15,4.702296896718814,6.5869988988009265,4.0055133485154855,0,4.679349584162343,1.1216775615991057,1.7783364488959144,3.728100167267218,1.81319474994812,6.560733592071543,3.0032042883926917,11.631663067105253,3.659193143743576,8.730087599237228,0.009950330853168092,2.4874035299865875
280,1972-06-22,4.705015520957808,6.5869988988009265,4.01096295328305,0,4.679349584162343,1.1216775615991057,1.7783364488959144,3.728100167267218,1.81319474994812,6.560733592071543,3.0032042883926917,11.631663067105253,3.659193143743576,8.730087599237228,0.009950330853168092,2.4874035299865875
