,Date,BCI,BCIp,BCIg,USRECD
417,1975-02-06,4.370712874773608,4.659658371272161,1.8082887711792661,1
418,1975-02-13,4.368181227851829,4.635699391022914,1.9021075263969205,1
419,1975-02-20,4.368181227851829,4.640537329825382,2.014903020542265,1
420,1975-02-27,4.364371699435161,4.59511985013459,2.0918640616783937,1
421,1975-03-06,4.361823927356363,4.5685062016165,2.1517622032594623,1
422,1975-03-13,4.360547602996758,4.550714000192032,2.1972245773362196,1
423,1975-03-20,4.355425952876702,4.4953553199808844,2.240709689275959,1
424,1975-03-27,4.345103280569283,4.366912996863834,2.2512917986064953,1
425,1975-04-03,4.3425058765115985,6.5869988988009265,2.261763098473791,0
426,1975-04-10,4.330733340286331,6.560323202124582,2.240709689275959,0
427,1975-04-17,4.335982696172475,6.571722945589309,2.261763098473791,0
428,1975-04-24,4.33729074083249,6.5757729476337765,2.3223877202902257,0
429,1975-05-01,4.33990170837321,6.581193768469438,2.3887627892350984,0
430,1975-05-08,4.3489867805956814,6.5869988988009265,2.5176964726109916,0
431,1975-05-15,4.351567427189173,6.5869988988009265,2.624668592163159,0
432,1975-05-22,4.350277936359301,6.58285581871354,2.714694743820879,0
433,1975-05-29,4.356708826689592,6.5869988988009265,2.8094026953624978,0
434,1975-06-05,4.368181227851829,6.5869988988009265,2.9014215940827497,0
435,1975-06-12,4.368181227851829,6.5868610723242424,2.9856819377004897,0
436,1975-06-19,4.3694478524670215,6.5869988988009265,3.063390922027806,0
437,1975-06-26,4.380775852772229,6.5869988988009265,3.148453360571655,0
438,1975-07-03,4.390738575275903,6.5869988988009265,3.226843994517378,0
439,1975-07-10,4.399375273008495,6.5869988988009265,3.3105430133940246,0
440,1975-07-17,4.403054001865957,6.5869988988009265,3.3945083935113587,0
441,1975-07-24,4.403054001865957,6.584515111129642,3.4531571205928664,0
442,1975-07-31,4.389498649512583,6.555499129205115,3.478158422798284,0
443,1975-08-07,4.385769620952716,6.546211357931901,3.481240089335692,0
444,1975-08-14,4.387014176184921,6.546785410760524,3.481240089335692,0
445,1975-08-21,4.384523514872469,6.541318557841451,3.478158422798284,0
